@relation dataset

@attribute GaussianVar0 real
@attribute GaussianVar1 real
@attribute GaussianVar2 real
@attribute GaussianVar3 real
@attribute GaussianVar4 real
@attribute GaussianVar5 real
@attribute GaussianVar6 real
@attribute GaussianVar7 real
@attribute GaussianVar8 real
@attribute GaussianVar9 real


@data

8.291768518716625,8.000595894760458,1.5826781456247174,-0.3207257733690497,0.7109704060717279,15.092209025336802,1.814564184239305,13.686120797634365,-14.08151263196569,1.4036997401047826
6.097609050555754,6.602242577665466,0.3376165020985147,-0.11835388924402512,1.013382988589786,13.69535621648768,2.1202736082183495,12.129793926816458,-12.441441664274993,2.2261055935738456
6.962977320419878,6.571857928144231,1.1836329624481143,0.6460710479401683,-0.35395754275281366,13.138852575722025,1.1364930356243332,10.989562612348184,-9.471189006538419,0.06332737578378578
5.075785539604533,3.3675553785680234,2.6291707195793625,0.3535932983565003,0.2958113452358441,9.94848547496547,-1.8986395538277971,8.768046373491941,-7.971237830781124,0.16717971637522855
7.857709758646861,8.377666065606114,0.5692301260591663,-0.6723703239576393,0.3819293603713865,15.568925085795932,1.4922149362935766,13.82800184995496,-13.723100110149424,1.5074097212848057
6.943433875743733,6.801137839243781,1.5659257973647311,0.7293372963649984,1.5174669371734875,13.72503079931087,0.5151867940055346,13.851014075221252,-12.889716768698081,2.619456800252408
7.181107225773765,6.657194869957617,1.2547899416788049,0.2596391610392063,-0.32017865765081666,12.730658915862845,-0.25360472911258547,8.901013332601552,-10.294614983602921,-2.0249876587719235
2.5386648803137035,1.9992338436068373,0.1551903105044945,-1.7495490356777803,-0.06133268900120975,3.9008822625423036,-2.013693703319154,4.018252229683156,-3.075217471456975,-0.9279185407477106
5.828140774470786,4.882088111935772,3.550659234278733,0.6127278196006757,0.943005670494368,9.659364462280733,1.8063111015762066,8.359287392992396,-7.973136719689655,-0.3310703755301128
10.461294235050122,12.230816296243928,4.786246018414,0.031419846783436456,-0.058725108308227525,16.880531938369145,1.0223690057352468,14.36583335604297,-14.656031476813743,-0.2229406918325787
3.583838589581867,2.349673262150244,1.4829625188960671,0.7286481582335651,1.2460133048028696,7.740932253895167,0.8070341305099578,10.10846880019374,-7.065305727066708,3.555583678869053
8.398954883413621,8.852463663711458,4.367068463468138,1.640564114505381,1.0008152002515263,15.08397419804675,-0.8506836520092231,13.307950205041886,-12.693083047136263,1.0806392534447942
11.563266317647873,12.57892064585066,1.4828314767556203,0.3604964557242224,2.383809076032879,20.409824999547734,2.025522826430292,20.395433069537777,-18.093030292528265,4.767610660727696
8.421567062276957,9.081485749615286,1.5992672716484069,0.3444546779508652,-0.7216546371847206,15.274319622610571,0.41298611410002184,12.20471119336126,-12.950581373112808,-0.18300233826074686
7.869645994809474,6.774737323605859,3.46277600972141,0.1387284715323066,0.3869421022617391,15.128744047530484,-0.8247010184593162,10.364778092246324,-12.070547619811965,-1.1732309209409555
4.809005501678486,5.172007447641064,3.753406708280303,-0.006662337543989705,-0.2936686557904118,10.076304946422395,-0.3004896313436629,8.276295069480728,-7.76433235147985,-0.36997022300438454
10.565360708683324,10.98255075321182,4.050732290493324,1.1988087115124963,-0.3465865459287868,20.230517477937365,2.941411396461933,14.088282199329885,-17.318385887234715,-0.7394579844035463
9.310598341712575,8.451418681559131,3.234000984395655,1.1888002463534821,-0.004811263862561588,18.38442687236339,-0.5667510869604433,14.716698748230316,-14.716540215418636,2.5103075489258746
9.38522625018124,10.131658575794642,1.8531631147238623,1.0244703108266766,2.4058299314372147,18.777653352886194,-0.029719795426186968,19.645749051363612,-16.350842986783857,5.927175305484815
10.610002079366183,10.044610645504779,3.667657063179047,0.7208429953075602,0.33200283182516477,18.07623459593649,1.6476869880026292,14.967087099391462,-16.097497371890874,-1.2347582030862272
2.9326133307892857,1.7557813475746875,1.5689500565974532,1.7655497625934742,0.4638928884208782,6.638989172313948,-1.0481411331081123,7.347229588355532,-5.6076823282301325,2.7305558189830617
10.672054090682783,9.313007826228597,3.9688542852431423,0.6649349911600325,0.2211104916875118,20.016253474829206,1.8212958762289795,17.114229340073464,-16.169677858156103,1.673444358997622
6.3271228405331685,6.358966297329978,1.4466532980420848,-0.37285250845082235,1.5257319042819848,10.328609051854656,0.5979351463141445,9.142707902622124,-8.496671898250952,-1.9139120712405524
6.3567868592939965,8.47955257089729,0.44252618464501836,1.1751571932751932,0.4881445900403083,12.988111152392134,-0.9999303340501648,10.743767156160578,-11.415765062725475,1.4668119752019497
13.695832485150962,14.197996884464457,-0.3202150188684545,-0.15090404759630183,0.6582142069805482,23.494551484450138,4.69686458415688,20.265019379709255,-18.85860745662129,1.550594907594884
5.5001051213661825,5.434823832344267,0.2931524853423362,0.5000807437440384,0.10338240960402749,10.494380720621344,0.43843016537326585,10.068904916340252,-7.907008152913004,1.3511061528484678
8.067695581909847,6.519651443922493,0.5141870869004257,-1.4348919426457203,0.6909328350036648,14.861547020478085,0.5457854916320019,13.273549476904533,-12.740590922315818,-1.1093534082977943
12.105002511807445,11.154708414970857,3.2175936669133813,0.3230017500955741,2.260175449920728,21.733888582170998,3.271639282862929,22.03040179301065,-17.634802604540432,4.908877414586617
4.4297711038015475,3.2353476558786536,2.283023696036727,1.011228398574101,0.4296163151138057,9.917590376080215,-0.6161497543296445,10.384432082707164,-7.151686635075478,3.3993369954568586
10.43471974683868,10.169359598097982,2.534491759789999,-0.8664406353194877,-0.16742092348606885,19.693538647165628,0.27995991976439094,15.271773887746514,-16.506320871810345,-0.22446421081151366
6.262052871789625,6.014122187542667,1.9488428295782314,-0.4861043059187331,-0.350017370825903,11.480136221612767,0.5535518613165371,9.285864617777037,-9.92433095339773,0.1305907333433447
14.659005506907443,15.64268884742143,1.410298559568782,-0.4461387306648693,-0.20463303931883658,25.955855479784557,1.0157262262839262,20.563130738904476,-18.759346444349,-1.504793418671059
5.985005028493447,5.384399310781224,4.295241182235324,0.5426593569886828,0.5845944107673201,12.914772773631839,2.482378971127623,9.302289118363436,-9.873294702042912,0.9130255860822044
8.113331353877443,8.242677488222014,3.867319666402576,0.11847510265395511,1.8525966643625011,12.318498865960485,0.2909110500085218,12.970624365939514,-10.51908663858107,0.6761296127138099
