@relation dataset

@attribute Fire {0.0, 1.0}
@attribute SensorTemp1 real
@attribute SensorTemp2 real
@attribute SensorSmoke real


@data

0.0,20.738834303780138,25.400726763097456,0.2263393459725777
0.0,18.097892687109024,19.41746870642901,-0.003951677539366585
0.0,23.6108732199365,21.699695278439304,-0.020945859385879333
0.0,26.22328165600343,22.118646754306265,0.12520364791963023
0.0,19.040862724741256,19.875198914949586,-0.06346077686643586
0.0,23.66573148193766,21.09814565383548,-0.06978190440783352
0.0,19.995023910136318,21.056801547665742,-0.10316180582932305
0.0,24.1962929066788,21.905207908435816,-0.44242919634227845
0.0,23.73573693966409,25.50405483370582,0.21672039968249954
0.0,23.789230298346638,23.231959898809773,-0.24071461948985556
0.0,16.792248180535957,21.29192340672758,-0.19902492526787957
0.0,23.077475273399163,22.028467663018066,-0.13205479928368505
0.0,20.477579032286076,21.284294807937822,0.0010905445492678384
0.0,20.986386752988714,22.599781156157132,-0.05424890299009693
0.0,20.875521492334958,21.68263294237639,0.7355536243939037
0.0,21.588751082685988,20.570568890822265,-0.6683725458246671
0.0,21.077634407952356,19.57903440237406,-0.16333578580697028
0.0,23.017663177240923,22.07798705962014,-0.40933494458156694
0.0,21.950763262733687,24.153275264278182,-0.16041798324699158
0.0,25.59983623724878,25.724960007106798,-0.009778289629905686
0.0,25.530692157577757,23.04847047985145,0.45551657177072813
0.0,19.41244798453562,20.70810694621906,4.8527098096706744
0.0,21.853722469757187,22.691709077022054,0.1828476222217987
0.0,21.65875701164586,21.66196395161061,0.3565576898143455
0.0,19.766807818147807,21.2005298694877,-0.1902636173537471
0.0,22.379941776486064,21.584902403678853,6.505715765153392
0.0,21.71540940260498,21.726250914149524,-0.14597948855810927
0.0,24.01420943982831,23.955624870412837,0.09328653048102889
0.0,20.500865876872545,22.537735684472597,0.07737958056695522
0.0,21.99565116405693,21.1156819023123,0.2602211274591044
0.0,18.035443488997196,18.734475562651546,-0.22287588385046486
0.0,21.197884047732686,21.877094986454004,0.5275853281030014
0.0,19.194911702124617,17.99818129533581,0.3581666071026092
0.0,20.110338728655044,20.708293695459876,0.4141914219174956
0.0,21.214744874488456,21.343049516388845,0.10506178085434245
0.0,21.128058653949903,21.281538235785348,-0.41045862639483854
0.0,21.03356460101581,22.3580988519889,0.05965203460675624
0.0,20.747896782542995,20.824253742842863,0.1785952027732041
0.0,20.728532850939477,20.132409381937542,0.6951782638118346
0.0,24.001561874556618,23.636463516443907,-0.3447383603726551
0.0,23.102221685919165,20.380964145338258,-0.003773876970736274
0.0,23.57812724832292,21.589353399132357,-0.07076387389014517
0.0,17.1241550325906,16.74217145059523,-0.005825916615510319
0.0,20.789271317275166,20.614438344136925,-0.27567703774249336
0.0,16.848143592376303,16.17986537016007,0.06137883655321326
0.0,22.4559147413437,21.19247876780476,0.1892192755353984
0.0,20.11883851511716,20.56063448520028,-0.3574528772895138
0.0,20.209449718055737,20.716826298084687,0.28539661842743214
0.0,19.488840434634007,22.385193119183107,0.0642657149003236
0.0,20.155749772875147,20.94813425286769,-0.34732259232534407
0.0,20.52908196264293,18.215561048948572,-0.41849478119550654
0.0,19.753296164473912,22.080971556875596,0.35028987214528545
0.0,17.918110227491546,19.971951981219355,-0.3398743391710299
0.0,18.525943861179417,17.67996689539723,0.3091845446059761
0.0,14.2811751335665,14.020491117387378,0.42692332377058306
0.0,20.657646100582646,20.701051403887636,0.10227439553055916
0.0,22.740105300677822,22.42113319231073,-0.8278065119392037
0.0,19.797016241432047,18.700099326576638,5.372805697746584
0.0,21.502222995278782,22.335719868167452,-0.3322460124642846
0.0,20.256527307089787,22.771290412846483,0.7131593618849152
0.0,20.930644752733077,19.71282668599822,3.5634726356742186
0.0,16.527601948716427,18.65623988472365,-0.1932029396373568
0.0,20.490431170970915,19.15222659316921,-0.3397607931164541
0.0,22.161589669312317,19.980285337182753,0.04975473660063221
0.0,19.340440027312113,18.55266212738872,-0.015115809211363278
0.0,19.53683987747924,19.313885414481543,0.21951636693404294
0.0,21.42549926384442,22.404341943997373,2.70277756386158
0.0,22.340737358735698,26.984580076925777,0.4414104570536264
0.0,21.9215853684064,20.95331406184445,0.2729372003393727
0.0,21.596733564486993,19.637786166471507,0.1912040946401573
0.0,23.07327385079744,20.73464414855016,0.15439549730149926
0.0,22.013351938564256,22.88621713486619,0.5097808578000927
0.0,25.93598520993626,25.194926650690707,-0.4787697224771622
0.0,17.28809910825638,20.42890470222383,-0.24023722772998662
0.0,23.5036376655123,23.903334315224527,0.1370303860676063
0.0,22.688576902790107,24.317141631740398,0.11911512623650897
0.0,21.677162174723936,19.698548658836224,0.16940994560806874
0.0,18.34886046420343,19.726388239904978,-0.1620248620293063
0.0,18.386428202414557,20.575244008406973,-0.12513829316192634
0.0,24.2670690652739,24.447754638518244,-0.13209382503503683
0.0,23.89283010888251,23.18152763587211,-0.4730408813555489
0.0,22.43519938413977,21.279067634095153,-0.4011691180285527
0.0,19.75718440955654,18.62561787791727,-0.4403290246293794
0.0,23.91831495090449,21.155346398437842,0.059352853675064224
0.0,24.580184485259963,23.971736210157474,-0.5351189912691569
0.0,19.497639757775026,20.75065397524294,0.4345850193384873
0.0,20.56811456854858,21.44494004786462,0.35817106026694806
0.0,18.062217495903205,18.619100736519176,-0.09476289391164397
0.0,21.814460503274066,21.152749119164213,0.7268136637682293
0.0,19.6746826479332,19.645600976859466,0.4103753802466518
0.0,22.902473762467345,20.554846083658504,0.1103866099080626
0.0,22.72679325891377,20.470063780797936,-0.308139697156787
0.0,22.483278755033055,19.812649784375676,0.11862420461039956
0.0,23.56399709713996,21.53121386845257,2.4591120700233087
0.0,18.107561489086557,18.51661715100435,0.15076612648718313
0.0,19.59011309760661,21.879697742309073,-0.3269898249029925
0.0,19.9077226602997,18.428006459624964,4.2290809424059175
0.0,24.104032123123794,23.078604073685945,-0.09620560534078504
0.0,21.20286207890603,20.851598923659033,-0.8634210679010538
0.0,16.90749794350201,18.565535063660718,0.8067786574153648
0.0,22.53896242968518,21.538805161941376,0.07433802580440811
0.0,22.736159545557598,22.599778381038256,0.9970855265756375
0.0,20.85783152833676,23.497828530522806,-0.060140707871067435
0.0,23.011491374778682,24.181266069373603,0.25395700757843875
0.0,23.122239982150006,20.760906773418892,-0.12654506800329238
0.0,20.474376466226232,19.244890225303987,0.11220262588742223
0.0,20.201731992131485,20.553899561567096,0.09761343965840148
0.0,19.40221250820284,20.37472402956946,0.014541799418249188
0.0,20.832908165797864,18.407569488528495,0.03287017844124977
0.0,19.892243275840016,19.638510562421352,-0.061689918848541025
0.0,19.898099707416645,19.53971932811761,0.2557892241460587
0.0,22.256229973203755,19.44891923894008,-0.2804372604885841
0.0,22.75458627457377,23.1163555247021,2.372476053601919
0.0,21.45930780672012,20.180314710115756,0.5704549172043497
